Date,Team,Conference,Coach,Location,Opponent,OpponentConference,OpponentCoach,Result,Points,OpponentPoints,PassCompletions,PassAttempts,PassYards,PassTDs,RushAttempts,RushYards,RushTDs,FirstDownPass,FirstDownRush,Penalties,PenaltyYards,Fumbles,Interceptions
2003-11-08,Indiana,Big Ten,Gerry DiNardo,H,Illinois,Big Ten,Ron Turner,W,17,14,17,24,161,0,51,195,2,10,13,8,92,0,0
2003-11-15,Indiana,Big Ten,Gerry DiNardo,A,Penn State,Big Ten,Joe Paterno,L,7,52,15,28,126,1,61,253,0,7,18,4,35,1,1
2003-11-22,Indiana,Big Ten,Gerry DiNardo,H,Purdue,Big Ten,Joe Tiller,L,16,24,12,26,115,0,47,196,1,6,10,1,10,0,1
2003-08-30,Florida State,ACC,Bobby Bowden,A,North Carolina,ACC,John Bunting,W,37,0,24,37,317,1,42,236,4,10,16,4,35,2,0
2003-09-06,Florida State,ACC,Bobby Bowden,H,Maryland,ACC,Ralph Friedgen,W,35,10,17,30,231,2,46,196,3,7,13,10,81,0,1
2003-09-13,Florida State,ACC,Bobby Bowden,H,Georgia Tech,ACC,Chan Gailey,W,14,13,15,30,160,1,32,91,1,8,7,8,90,1,2
2003-09-20,Florida State,ACC,Bobby Bowden,H,Colorado,Big 12,Gary Barnett,W,47,7,35,47,458,2,24,93,2,16,7,7,75,0,0
2003-09-27,Florida State,ACC,Bobby Bowden,A,Duke,ACC,Ted Roof,W,56,7,22,34,328,3,31,96,3,15,6,8,90,2,0
2003-10-11,Florida State,ACC,Bobby Bowden,H,Miami (FL),Big East,Larry Coker,L,14,22,20,42,235,2,37,61,0,11,7,5,35,3,2
2003-10-18,Florida State,ACC,Bobby Bowden,A,Virginia,ACC,Al Groh,W,19,14,12,25,189,1,45,196,0,5,12,5,45,0,0
2003-10-25,Florida State,ACC,Bobby Bowden,H,Wake Forest,ACC,Jim Grobe,W,48,24,25,40,367,3,41,138,2,14,11,10,89,1,1
2003-11-01,Florida State,ACC,Bobby Bowden,A,Notre Dame,Ind,Tyrone Willingham,W,37,0,17,31,327,3,37,98,0,9,7,6,50,0,3
2003-11-08,Florida State,ACC,Bobby Bowden,A,Clemson,ACC,Tommy Bowden,L,10,26,27,52,358,1,17,11,0,15,2,10,105,1,2
2003-11-15,Florida State,ACC,Bobby Bowden,H,North Carolina State,ACC,Chuck Amato,W,50,44,15,32,183,3,43,272,3,10,13,3,20,0,1
2003-11-29,Florida State,ACC,Bobby Bowden,A,Florida,SEC,Ron Zook,W,38,34,14,19,256,3,43,134,1,11,8,5,35,1,0
2004-01-01,Florida State,ACC,Bobby Bowden,A,Miami (FL),Big East,Larry Coker,L,14,16,6,19,96,1,32,110,1,2,7,10,85,1,1
2003-09-06,Iowa State,Big 12,Dan McCarney,H,Ohio,MAC,Brian Knorr,W,48,20,14,27,252,2,51,271,4,11,12,6,60,0,0
2003-09-13,Iowa State,Big 12,Dan McCarney,H,Iowa,Big Ten,Kirk Ferentz,L,21,40,26,45,319,2,40,71,1,13,6,4,40,1,1
2003-09-27,Iowa State,Big 12,Dan McCarney,A,Northern Illinois,MAC,Joe Novak,L,16,24,16,33,182,0,47,173,1,8,12,6,40,0,2
2003-10-04,Iowa State,Big 12,Dan McCarney,H,Oklahoma,Big 12,Bob Stoops,L,7,53,10,26,146,0,31,88,0,5,5,5,53,1,2
2003-10-11,Iowa State,Big 12,Dan McCarney,A,Texas Tech,Big 12,Mike Leach,L,21,52,16,33,270,2,30,85,1,7,6,7,60,1,1
2003-10-18,Iowa State,Big 12,Dan McCarney,H,Texas,Big 12,Mack Brown,L,19,40,11,34,172,1,29,105,1,7,9,6,54,0,0
2003-10-25,Iowa State,Big 12,Dan McCarney,A,Nebraska,Big 12,Bo Pelini,L,0,28,20,41,160,0,30,70,0,9,4,5,25,1,2
2003-11-08,Iowa State,Big 12,Dan McCarney,H,Kansas State,Big 12,Bill Snyder,L,0,45,11,30,101,0,28,39,0,5,2,4,40,0,3
2003-11-15,Iowa State,Big 12,Dan McCarney,H,Colorado,Big 12,Gary Barnett,L,10,44,16,40,121,1,32,102,0,4,9,11,96,2,1
2003-11-22,Iowa State,Big 12,Dan McCarney,A,Kansas,Big 12,Mark Mangino,L,7,36,10,28,79,0,36,97,1,6,4,3,29,0,2
2003-11-29,Iowa State,Big 12,Dan McCarney,A,Missouri,Big 12,Gary Pinkel,L,7,45,13,23,162,1,47,178,0,5,12,7,48,3,1
2003-09-01,Cincinnati,CUSA,Rick Minter,H,East Carolina,CUSA,John Thompson,W,40,3,14,27,128,1,56,361,4,7,15,4,25,2,0
2003-09-13,Cincinnati,CUSA,Rick Minter,A,West Virginia,Big East,Rich Rodriguez,W,15,13,17,36,146,1,49,165,0,7,7,7,48,5,0
2003-09-20,Cincinnati,CUSA,Rick Minter,H,Temple,Big East,Bobby Wallace,W,30,24,29,44,321,1,38,136,3,16,7,2,10,1,0
2003-09-27,Cincinnati,CUSA,Rick Minter,A,Miami (OH),MAC,Terry Hoeppner,L,37,42,17,40,226,2,33,152,2,8,7,7,39,4,1
2003-10-04,Cincinnati,CUSA,Rick Minter,H,Southern Mississippi,CUSA,Jeff Bower,L,20,22,11,25,106,1,55,213,0,5,14,7,40,1,2
2003-10-11,Cincinnati,CUSA,Rick Minter,A,UAB,CUSA,Watson Brown,L,14,31,21,43,219,0,30,100,1,10,7,6,67,1,0
2003-10-25,Cincinnati,CUSA,Rick Minter,H,Army,CUSA,Todd Berry,W,33,29,17,28,159,0,56,186,4,9,12,10,100,0,1
2003-10-31,Cincinnati,CUSA,Rick Minter,A,South Florida,CUSA,Jim Leavitt,L,17,24,20,36,212,2,49,118,0,10,8,7,70,1,2
2003-11-15,Cincinnati,CUSA,Rick Minter,A,Texas Christian,CUSA,Gary Patterson,L,10,43,27,52,284,1,34,89,0,12,8,9,104,1,2
2003-11-22,Cincinnati,CUSA,Rick Minter,A,Memphis,CUSA,Tommy West,L,16,21,18,39,272,1,34,29,0,11,3,7,70,0,1
2003-11-28,Cincinnati,CUSA,Rick Minter,H,Louisville,CUSA,Bobby Petrino,L,40,43,20,40,336,1,42,203,3,13,11,4,45,1,0
2003-09-13,Arizona State,Pac-10,Dirk Koetter,H,Utah State,Sun Belt,Mick Dennehy,W,26,16,20,37,277,2,37,161,1,10,9,12,122,3,1
2003-09-20,Arizona State,Pac-10,Dirk Koetter,A,Iowa,Big Ten,Kirk Ferentz,L,2,21,25,44,160,0,21,24,0,7,3,7,60,0,1
2003-09-27,Arizona State,Pac-10,Dirk Koetter,A,Oregon State,Pac-10,Mike Riley,L,17,45,20,50,284,2,33,97,0,10,8,7,76,2,4
2003-10-04,Arizona State,Pac-10,Dirk Koetter,H,USC,Pac-10,Pete Carroll,L,17,37,19,38,305,1,44,61,1,11,9,6,33,1,1
2003-10-11,Arizona State,Pac-10,Dirk Koetter,H,Oregon,Pac-10,Mike Bellotti,W,59,14,20,30,338,3,44,159,4,14,4,8,87,0,0
2003-10-18,Arizona State,Pac-10,Dirk Koetter,A,North Carolina,ACC,John Bunting,W,33,31,34,59,408,3,35,190,1,19,10,16,153,1,0
2003-10-25,Arizona State,Pac-10,Dirk Koetter,A,UCLA,Pac-10,Karl Dorrell,L,13,20,15,31,132,0,30,121,1,5,5,5,25,1,0
2003-11-01,Arizona State,Pac-10,Dirk Koetter,H,California,Pac-10,Jeff Tedford,L,23,51,17,36,253,2,36,98,1,14,6,7,70,2,2
2003-11-08,Arizona State,Pac-10,Dirk Koetter,A,Stanford,Pac-10,Buddy Teevens,L,27,38,23,53,357,4,23,97,0,12,5,12,98,2,1
2003-11-15,Arizona State,Pac-10,Dirk Koetter,A,Washington State,Pac-10,Bill Doba,L,19,34,19,35,262,1,32,60,1,12,4,6,45,1,1
2003-11-28,Arizona State,Pac-10,Dirk Koetter,H,Arizona,Pac-10,Mike Hankwitz,W,28,7,16,26,281,3,37,203,1,8,10,4,20,2,0
2003-08-28,Utah,MWC,Urban Meyer,H,Utah State,Sun Belt,Mick Dennehy,W,40,20,16,26,180,3,53,202,2,8,16,3,20,0,2
2003-09-06,Utah,MWC,Urban Meyer,A,Texas A&M,Big 12,Dennis Franchione,L,26,28,18,40,210,1,57,205,3,6,15,12,70,3,0
2003-09-11,Utah,MWC,Urban Meyer,H,California,Pac-10,Jeff Tedford,W,31,24,18,28,136,0,48,200,4,7,14,7,52,2,0
2003-09-27,Utah,MWC,Urban Meyer,A,Colorado State,MWC,Sonny Lubick,W,28,21,17,21,158,0,35,126,2,8,7,5,48,1,0
2003-10-03,Utah,MWC,Urban Meyer,H,Oregon,Pac-10,Mike Bellotti,W,17,13,25,38,340,2,44,126,0,14,6,5,35,1,0
2003-10-11,Utah,MWC,Urban Meyer,H,San Diego State,MWC,Tom Craft,W,27,6,17,22,273,3,42,142,0,13,7,9,80,1,0
2003-10-18,Utah,MWC,Urban Meyer,A,Nevada-Las Vegas,MWC,John Robinson,W,28,10,16,24,221,1,51,220,3,7,14,10,127,1,0
2003-10-25,Utah,MWC,Urban Meyer,H,New Mexico,MWC,Rocky Long,L,35,47,18,32,220,4,27,80,1,8,5,5,50,1,0
2003-11-01,Utah,MWC,Urban Meyer,A,Air Force,MWC,Fisher DeBerry,W,45,43,22,32,297,1,40,162,5,15,8,7,76,1,1
2003-11-15,Utah,MWC,Urban Meyer,H,Wyoming,MWC,Joe Glenn,W,47,17,17,26,296,2,51,252,4,14,14,6,50,1,0
2003-11-22,Utah,MWC,Urban Meyer,A,BYU,MWC,Gary Crowton,W,3,0,11,20,113,0,46,107,0,4,7,9,80,1,1
2003-12-31,Utah,MWC,Urban Meyer,N,Southern Mississippi,CUSA,Jeff Bower,W,17,0,8,19,124,0,45,104,1,3,9,12,85,2,1
2003-09-06,Syracuse,Big East,Paul Pasqualoni,A,North Carolina,ACC,John Bunting,W,49,47,20,33,288,3,47,230,3,13,11,10,112,0,0
2003-09-13,Syracuse,Big East,Paul Pasqualoni,H,Louisville,CUSA,Bobby Petrino,L,20,30,19,30,229,0,41,217,2,11,11,2,20,2,0
2003-09-20,Syracuse,Big East,Paul Pasqualoni,H,UCF,MAC,Alan Gooch,W,38,14,13,20,133,0,52,318,5,6,15,9,76,0,0
2003-09-27,Syracuse,Big East,Paul Pasqualoni,H,Toledo,MAC,Tom Amstutz,W,34,7,17,23,147,1,47,303,3,6,13,3,30,2,0
2003-10-11,Syracuse,Big East,Paul Pasqualoni,A,Virginia Tech,Big East,Frank Beamer,L,7,51,8,23,91,0,35,81,1,3,3,4,29,1,0
2003-10-18,Syracuse,Big East,Paul Pasqualoni,H,Boston College,Big East,Tom O'Brien,W,39,14,20,27,215,3,50,192,2,11,12,7,45,1,0
2003-10-25,Syracuse,Big East,Paul Pasqualoni,A,Pitt,Big East,Walt Harris,L,14,34,7,18,49,0,39,146,1,1,8,8,70,1,2
2003-11-08,Syracuse,Big East,Paul Pasqualoni,H,Temple,Big East,Bobby Wallace,W,41,17,16,20,221,1,51,232,4,9,13,10,90,0,1
2003-11-15,Syracuse,Big East,Paul Pasqualoni,A,Miami (FL),Big East,Larry Coker,L,10,17,12,21,85,0,37,107,1,4,7,11,76,0,1
2003-11-22,Syracuse,Big East,Paul Pasqualoni,H,West Virginia,Big East,Rich Rodriguez,L,23,34,23,37,336,2,38,163,0,9,8,7,55,2,0
2003-11-29,Syracuse,Big East,Paul Pasqualoni,A,Rutgers,Big East,Greg Schiano,L,7,24,14,32,161,0,27,37,0,8,4,4,34,1,1
2003-12-06,Syracuse,Big East,Paul Pasqualoni,H,Notre Dame,Ind,Tyrone Willingham,W,38,12,17,27,209,0,45,247,5,10,11,4,25,1,3
2003-08-30,Arizona,Pac-10,Mike Hankwitz,H,UTEP,WAC,Gary Nord,W,42,7,14,26,229,2,43,217,4,8,9,2,20,0,2
2003-09-06,Arizona,Pac-10,Mike Hankwitz,H,LSU,SEC,Nick Saban,L,13,59,10,32,91,0,27,91,1,2,6,11,91,1,2
2003-09-13,Arizona,Pac-10,Mike Hankwitz,H,Oregon,Pac-10,Mike Bellotti,L,10,48,16,36,146,1,25,34,0,6,3,8,92,1,0
2003-09-20,Arizona,Pac-10,Mike Hankwitz,A,Purdue,Big Ten,Joe Tiller,L,7,59,13,31,108,1,31,66,0,4,5,6,51,2,2
2003-09-27,Arizona,Pac-10,Mike Hankwitz,H,Texas Christian,CUSA,Gary Patterson,L,10,13,14,30,276,1,29,33,0,8,0,9,82,0,4
2003-10-04,Arizona,Pac-10,Mike Hankwitz,A,Washington State,Pac-10,Bill Doba,L,7,30,19,36,133,1,21,65,0,7,1,4,38,1,1
2003-10-11,Arizona,Pac-10,Mike Hankwitz,H,UCLA,Pac-10,Karl Dorrell,L,21,24,17,31,243,3,42,276,0,11,10,9,72,0,4
2003-10-25,Arizona,Pac-10,Mike Hankwitz,A,California,Pac-10,Jeff Tedford,L,14,42,18,34,201,1,28,201,1,11,7,8,74,0,2
2003-11-01,Arizona,Pac-10,Mike Hankwitz,A,Oregon State,Pac-10,Mike Riley,L,23,52,13,31,142,2,36,90,1,6,3,11,104,0,1
2003-11-08,Arizona,Pac-10,Mike Hankwitz,H,Washington,Pac-10,Keith Gilbertson,W,27,22,11,26,151,1,37,250,3,5,5,5,47,0,1
2003-11-15,Arizona,Pac-10,Mike Hankwitz,H,USC,Pac-10,Pete Carroll,L,0,45,12,34,145,0,26,50,0,5,4,5,41,1,3
2003-11-28,Arizona,Pac-10,Mike Hankwitz,A,Arizona State,Pac-10,Dirk Koetter,L,7,28,28,48,339,1,35,113,0,18,6,6,56,1,1
2003-08-30,Penn State,Big Ten,Joe Paterno,H,Temple,Big East,Bobby Wallace,W,23,10,6,19,79,1,41,231,1,3,11,1,5,0,1
2003-09-06,Penn State,Big Ten,Joe Paterno,H,Boston College,Big East,Tom O'Brien,L,14,27,19,39,185,0,38,133,2,7,9,4,25,2,1
2003-09-13,Penn State,Big Ten,Joe Paterno,A,Nebraska,Big 12,Bo Pelini,L,10,18,16,33,159,0,21,44,1,7,4,1,5,1,1
2003-09-20,Penn State,Big Ten,Joe Paterno,H,Kent State,MAC,Dean Pees,W,32,10,12,31,128,0,51,282,4,6,17,8,65,3,0
2003-09-27,Penn State,Big Ten,Joe Paterno,H,Minnesota,Big Ten,Glen Mason,L,14,20,19,35,193,0,43,226,2,10,14,6,31,0,2
2003-10-04,Penn State,Big Ten,Joe Paterno,H,Wisconsin,Big Ten,Barry Alvarez,L,23,30,22,44,379,2,28,45,1,12,7,2,12,3,0
2003-10-11,Penn State,Big Ten,Joe Paterno,A,Purdue,Big Ten,Joe Tiller,L,14,28,10,32,98,1,27,106,1,4,7,5,45,1,2
2003-10-25,Penn State,Big Ten,Joe Paterno,A,Iowa,Big Ten,Kirk Ferentz,L,14,26,14,27,138,1,28,38,0,7,1,2,10,1,0
2003-11-01,Penn State,Big Ten,Joe Paterno,H,Ohio State,Big Ten,Jim Tressel,L,20,21,27,42,253,1,27,33,0,12,4,3,16,0,1
2003-11-08,Penn State,Big Ten,Joe Paterno,A,Northwestern,Big Ten,Randy Walker,L,7,17,23,38,241,0,31,93,1,12,6,2,24,0,1
2003-11-15,Penn State,Big Ten,Joe Paterno,H,Indiana,Big Ten,Gerry DiNardo,W,52,7,14,23,260,4,31,178,1,8,12,5,30,0,0
2003-11-22,Penn State,Big Ten,Joe Paterno,A,Michigan State,Big Ten,John Smith,L,10,41,16,33,183,1,31,55,0,7,5,1,10,1,1
2003-08-30,Vanderbilt,SEC,Bobby Johnson,H,Ole Miss,SEC,David Cutcliffe,L,21,24,21,33,298,3,38,101,0,12,7,4,38,1,1
2003-09-13,Vanderbilt,SEC,Bobby Johnson,H,Auburn,SEC,Tommy Tuberville,L,7,45,11,23,124,1,35,97,0,6,7,4,50,2,1
2003-09-20,Vanderbilt,SEC,Bobby Johnson,A,Texas Christian,CUSA,Gary Patterson,L,14,30,17,36,250,1,32,90,1,9,6,11,115,2,2
2003-09-27,Vanderbilt,SEC,Bobby Johnson,H,Georgia Tech,ACC,Chan Gailey,L,17,24,14,27,185,0,46,170,2,10,7,4,21,1,1
2003-10-04,Vanderbilt,SEC,Bobby Johnson,A,Mississippi State,SEC,Jackie Sherrill,L,21,30,22,35,295,2,39,95,1,13,8,3,9,2,1
2003-10-11,Vanderbilt,SEC,Bobby Johnson,H,Navy,Ind,Paul Johnson,L,27,37,18,30,227,1,31,146,2,11,10,2,15,1,0
2003-10-18,Vanderbilt,SEC,Bobby Johnson,H,Georgia,SEC,Mark Richt,L,8,27,11,21,102,1,39,116,0,5,8,2,16,1,1
2003-10-25,Vanderbilt,SEC,Bobby Johnson,A,South Carolina,SEC,Lou Holtz,L,24,35,27,36,319,3,36,137,0,16,9,4,33,2,1
2003-11-08,Vanderbilt,SEC,Bobby Johnson,A,Florida,SEC,Ron Zook,L,17,35,18,39,189,2,45,133,0,10,9,8,55,0,4
2003-11-15,Vanderbilt,SEC,Bobby Johnson,H,Kentucky,SEC,Rich Brooks,W,28,17,14,17,175,4,41,246,0,8,13,6,40,0,0
2003-11-22,Vanderbilt,SEC,Bobby Johnson,A,Tennessee,SEC,Phillip Fulmer,L,0,48,9,27,66,0,37,125,0,5,8,4,18,0,2
2003-08-31,Kentucky,SEC,Rich Brooks,H,Louisville,CUSA,Bobby Petrino,L,24,40,18,32,236,2,36,108,1,13,7,4,20,0,2
2003-09-13,Kentucky,SEC,Rich Brooks,A,Alabama,SEC,Mike Shula,L,17,27,15,24,169,1,23,26,1,9,2,6,42,0,0
2003-09-20,Kentucky,SEC,Rich Brooks,A,Indiana,Big Ten,Gerry DiNardo,W,34,17,12,21,187,2,41,167,3,6,8,9,88,1,0
2003-09-27,Kentucky,SEC,Rich Brooks,H,Florida,SEC,Ron Zook,L,21,24,18,29,179,0,44,175,3,9,9,5,45,0,2
2003-10-09,Kentucky,SEC,Rich Brooks,A,South Carolina,SEC,Lou Holtz,L,21,27,17,32,210,2,30,117,1,8,9,10,66,1,0
2003-10-18,Kentucky,SEC,Rich Brooks,H,Ohio,MAC,Brian Knorr,W,35,14,11,23,144,3,42,177,2,5,12,5,37,2,0
2003-10-25,Kentucky,SEC,Rich Brooks,H,Mississippi State,SEC,Jackie Sherrill,W,42,17,16,28,256,1,47,154,4,10,10,4,25,2,0
2003-11-01,Kentucky,SEC,Rich Brooks,H,Arkansas,SEC,Houston Nutt,L,63,71,28,51,326,2,52,180,5,12,13,8,60,1,1
2003-11-15,Kentucky,SEC,Rich Brooks,A,Vanderbilt,SEC,Bobby Johnson,L,17,28,16,38,241,1,37,168,1,11,13,4,40,0,1
2003-11-22,Kentucky,SEC,Rich Brooks,A,Georgia,SEC,Mark Richt,L,10,30,21,36,137,0,28,75,1,6,5,7,65,0,1
2003-11-29,Kentucky,SEC,Rich Brooks,H,Tennessee,SEC,Phillip Fulmer,L,7,20,19,43,136,0,25,51,1,10,4,6,65,1,2
2003-08-23,California,Pac-10,Jeff Tedford,A,Kansas State,Big 12,Bill Snyder,L,28,42,25,42,378,4,27,62,0,17,5,9,86,0,1
2003-08-30,California,Pac-10,Jeff Tedford,H,Southern Mississippi,CUSA,Jeff Bower,W,34,2,11,18,157,2,48,260,1,9,12,5,30,1,0
2003-09-06,California,Pac-10,Jeff Tedford,H,Colorado State,MWC,Sonny Lubick,L,21,23,23,35,248,3,31,51,0,12,5,3,25,0,2
2003-09-11,California,Pac-10,Jeff Tedford,A,Utah,MWC,Urban Meyer,L,24,31,19,32,246,2,34,119,1,13,5,2,10,3,0
2003-09-20,California,Pac-10,Jeff Tedford,A,Illinois,Big Ten,Ron Turner,W,31,24,20,37,263,1,32,105,2,12,8,5,26,1,0
2003-09-27,California,Pac-10,Jeff Tedford,H,USC,Pac-10,Pete Carroll,W,34,31,27,37,326,3,48,143,1,16,7,7,60,2,2
2003-10-04,California,Pac-10,Jeff Tedford,H,Oregon State,Pac-10,Mike Riley,L,21,35,9,34,52,0,29,185,2,3,10,6,70,1,1
2003-10-18,California,Pac-10,Jeff Tedford,A,UCLA,Pac-10,Karl Dorrell,L,20,23,28,42,322,1,35,75,1,16,5,7,55,0,0
2003-10-25,California,Pac-10,Jeff Tedford,H,Arizona,Pac-10,Mike Hankwitz,W,42,14,11,18,117,0,59,327,6,6,18,6,47,0,0
2003-11-01,California,Pac-10,Jeff Tedford,A,Arizona State,Pac-10,Dirk Koetter,W,51,23,17,23,307,3,45,232,3,9,12,7,70,1,0
2003-11-08,California,Pac-10,Jeff Tedford,A,Oregon,Pac-10,Mike Bellotti,L,17,21,15,27,188,1,40,106,1,10,3,7,45,0,1
2003-11-15,California,Pac-10,Jeff Tedford,H,Washington,Pac-10,Keith Gilbertson,W,54,7,20,34,348,3,35,381,4,13,14,8,59,0,0
2003-11-22,California,Pac-10,Jeff Tedford,A,Stanford,Pac-10,Buddy Teevens,W,28,16,26,38,359,3,38,174,1,17,11,5,43,3,1
2003-12-26,California,Pac-10,Jeff Tedford,N,Virginia Tech,Big East,Frank Beamer,W,52,49,27,35,394,2,41,136,5,17,9,4,25,0,0
2003-08-30,Florida,SEC,Ron Zook,H,San Jose State,WAC,Fitz Hill,W,65,3,27,41,357,3,34,155,3,14,11,7,36,1,1
2003-09-06,Florida,SEC,Ron Zook,A,Miami (FL),Big East,Larry Coker,L,33,38,18,27,219,1,39,178,2,6,10,13,93,0,1
2003-09-20,Florida,SEC,Ron Zook,H,Tennessee,SEC,Phillip Fulmer,L,10,24,25,44,281,0,27,73,1,14,4,8,63,1,2
2003-09-27,Florida,SEC,Ron Zook,A,Kentucky,SEC,Rich Brooks,W,24,21,20,35,268,2,29,93,1,9,6,7,40,1,2
2003-10-04,Florida,SEC,Ron Zook,H,Ole Miss,SEC,David Cutcliffe,L,17,20,14,27,234,2,35,142,0,8,8,7,57,0,3
2003-10-11,Florida,SEC,Ron Zook,A,LSU,SEC,Nick Saban,W,19,7,18,30,229,2,40,81,0,10,4,5,41,1,0
2003-10-18,Florida,SEC,Ron Zook,A,Arkansas,SEC,Houston Nutt,W,33,28,20,34,269,1,35,142,2,9,6,9,88,0,1
